_id,OBJECTID,EVENT_ID,EVENT_DATE,EVENT_YEAR,EVENT_MONTH,EVENT_DOW,EVENT_HOUR,EVENT_TYPE,DIVISION,OCCURRENCE_CREATED,APPREHENSION_MADE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140
20989,20989,3437525,NA,2014,December,Thursday,9,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
20990,20990,3436071,NA,2014,December,Thursday,0,Suicide-related,D51,Yes,Yes,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71)
20991,20991,3438660,NA,2014,December,Thursday,13,Person in Crisis,D42,Yes,No,144,Morningside Heights,131,Rouge (131)
20992,20992,3441682,NA,2014,December,Thursday,23,Person in Crisis,D41,No,No,138,Eglinton East,138,Eglinton East (138)
20993,20993,3438437,NA,2014,December,Thursday,12,Person in Crisis,D41,Yes,No,124,Kennedy Park,124,Kennedy Park (124)
20994,20994,3438292,NA,2014,December,Thursday,12,Person in Crisis,D51,No,No,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
20995,20995,3437517,NA,2014,December,Thursday,9,Suicide-related,D43,Yes,No,142,Woburn North,137,Woburn (137)
20996,20996,3440568,NA,2014,December,Thursday,19,Suicide-related,D14,Yes,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
20997,20997,3437982,NA,2014,December,Thursday,10,Suicide-related,D54,No,No,54,O'Connor-Parkview,54,O'Connor-Parkview (54)
20998,20998,3437860,NA,2014,December,Thursday,10,Suicide-related,D51,Yes,No,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77)
20999,20999,3437541,NA,2014,December,Thursday,9,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21000,21000,3440497,NA,2014,December,Thursday,18,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21001,21001,3437645,NA,2014,December,Thursday,9,Person in Crisis,D54,No,No,61,Taylor-Massey,61,Taylor-Massey (61)
21002,21002,3440743,NA,2014,December,Thursday,19,Person in Crisis,D13,Yes,No,106,Humewood-Cedarvale,106,Humewood-Cedarvale (106)
21003,21003,3439493,NA,2014,December,Thursday,15,Person in Crisis,D14,Yes,Yes,162,West Queen West,82,Niagara (82)
21004,21004,3441139,NA,2014,December,Thursday,21,Suicide-related,D11,Yes,Yes,83,Dufferin Grove,83,Dufferin Grove (83)
21005,21005,3439676,NA,2014,December,Thursday,16,Person in Crisis,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
21006,21006,3439758,NA,2014,December,Thursday,16,Suicide-related,D11,No,No,86,Roncesvalles,86,Roncesvalles (86)
21007,21007,3436864,NA,2014,December,Thursday,6,Overdose,D11,No,No,171,Junction-Wallace Emerson,93,Dovercourt-Wallace Emerson-Junction (93)
21008,21008,3439407,NA,2014,December,Thursday,15,Person in Crisis,D55,No,No,69,Blake-Jones,69,Blake-Jones (69)
21009,21009,3440457,NA,2014,December,Thursday,18,Person in Crisis,D13,Yes,Yes,107,Oakwood Village,107,Oakwood Village (107)
21010,21010,3441070,NA,2014,December,Thursday,21,Suicide-related,D43,Yes,No,133,Centennial Scarborough,133,Centennial Scarborough (133)
21011,21011,3439782,NA,2014,December,Thursday,16,Suicide-related,D53,No,No,98,Rosedale-Moore Park,98,Rosedale-Moore Park (98)
21012,21012,3438870,NA,2014,December,Thursday,13,Suicide-related,D22,Yes,No,11,Eringate-Centennial-West Deane,11,Eringate-Centennial-West Deane (11)
21013,21013,3438611,NA,2014,December,Thursday,13,Person in Crisis,D32,Yes,Yes,40,St.Andrew-Windfields,40,St.Andrew-Windfields (40)
21014,21014,3440496,NA,2014,December,Thursday,18,Person in Crisis,D12,No,No,115,Mount Dennis,115,Mount Dennis (115)
21015,21015,3438436,NA,2014,December,Thursday,12,Person in Crisis,D55,No,No,69,Blake-Jones,69,Blake-Jones (69)
21016,21016,3437569,NA,2014,December,Thursday,9,Person in Crisis,D32,No,No,153,Avondale,51,Willowdale East (51)
21017,21017,3436375,NA,2014,December,Thursday,3,Person in Crisis,D13,No,No,107,Oakwood Village,107,Oakwood Village (107)
21018,21018,3439629,NA,2014,December,Thursday,16,Person in Crisis,D14,No,No,163,Fort York-Liberty Village,82,Niagara (82)
21019,21019,3440537,NA,2014,December,Thursday,19,Person in Crisis,D11,No,No,91,Weston-Pelham Park,91,Weston-Pellam Park (91)
21020,21020,3436588,NA,2014,December,Thursday,4,Suicide-related,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
21021,21021,3439397,NA,2014,December,Thursday,15,Person in Crisis,D11,No,No,85,South Parkdale,85,South Parkdale (85)
21022,21022,3438507,NA,2014,December,Thursday,12,Person in Crisis,D42,No,No,145,Malvern West,132,Malvern (132)
21023,21023,3439534,NA,2014,December,Thursday,15,Person in Crisis,D54,Yes,No,69,Blake-Jones,69,Blake-Jones (69)
21024,21024,3436444,NA,2014,December,Thursday,3,Person in Crisis,D52,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
21025,21025,3441668,NA,2014,December,Thursday,23,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
21026,21026,3439633,NA,2014,December,Thursday,16,Person in Crisis,D55,Yes,Yes,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65)
21027,21027,3436434,NA,2014,December,Thursday,3,Person in Crisis,D53,No,No,55,Thorncliffe Park,55,Thorncliffe Park (55)
21028,21028,3439745,NA,2014,December,Thursday,16,Person in Crisis,D32,No,No,151,Yonge-Doris,51,Willowdale East (51)
21029,21029,3438538,NA,2014,December,Thursday,12,Suicide-related,D43,Yes,No,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137)
21030,21030,3438433,NA,2014,December,Thursday,12,Suicide-related,D55,Yes,No,70,South Riverdale,70,South Riverdale (70)
21031,21031,3436276,NA,2014,December,Thursday,2,Person in Crisis,D41,No,No,126,Dorset Park,126,Dorset Park (126)
21032,21032,3441225,NA,2014,December,Thursday,21,Person in Crisis,D23,No,No,3,Thistletown-Beaumond Heights,3,Thistletown-Beaumond Heights (3)
21033,21033,3436217,NA,2014,December,Thursday,1,Suicide-related,D33,Yes,Yes,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45)
21034,21034,3440716,NA,2014,December,Thursday,19,Person in Crisis,D43,Yes,Yes,135,Morningside,135,Morningside (135)
21035,21035,3441537,NA,2014,December,Thursday,22,Person in Crisis,D22,No,No,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17)
21036,21036,3447053,NA,2014,December,Friday,20,Overdose,D42,No,No,129,Agincourt North,129,Agincourt North (129)
21037,21037,3443688,NA,2014,December,Friday,10,Overdose,D22,Yes,Yes,161,Humber Bay Shores,17,Mimico (includes Humber Bay Shores) (17)
21038,21038,3444728,NA,2014,December,Friday,13,Person in Crisis,D54,No,No,54,O'Connor-Parkview,54,O'Connor-Parkview (54)
21039,21039,3442896,NA,2014,December,Friday,7,Person in Crisis,D31,No,No,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25)
21040,21040,3444443,NA,2014,December,Friday,12,Suicide-related,D42,Yes,Yes,147,L'Amoreaux West,117,L'Amoreaux (117)
21041,21041,3442381,NA,2014,December,Friday,3,Person in Crisis,D13,No,No,109,Caledonia-Fairbank,109,Caledonia-Fairbank (109)
21042,21042,3445816,NA,2014,December,Friday,16,Person in Crisis,D52,No,No,166,St Lawrence-East Bayfront-The Islands,77,Waterfront Communities-The Island (77)
21043,21043,3443982,NA,2014,December,Friday,11,Suicide-related,D22,Yes,No,16,Stonegate-Queensway,16,Stonegate-Queensway (16)
21044,21044,3447644,NA,2014,December,Friday,22,Person in Crisis,D11,No,No,90,Junction Area,90,Junction Area (90)
21045,21045,3447012,NA,2014,December,Friday,20,Person in Crisis,D14,Yes,No,79,University,79,University (79)
21046,21046,3442596,NA,2014,December,Friday,6,Person in Crisis,D43,Yes,Yes,136,West Hill,136,West Hill (136)
21047,21047,3443828,NA,2014,December,Friday,10,Person in Crisis,D11,No,No,88,High Park North,88,High Park North (88)
21048,21048,3446537,NA,2014,December,Friday,19,Suicide-related,D42,No,No,126,Dorset Park,126,Dorset Park (126)
21049,21049,3444313,NA,2014,December,Friday,12,Person in Crisis,D54,No,No,61,Taylor-Massey,61,Taylor-Massey (61)
21050,21050,3445145,NA,2014,December,Friday,14,Person in Crisis,D55,No,No,63,The Beaches,63,The Beaches (63)
21051,21051,3446118,NA,2014,December,Friday,17,Person in Crisis,D41,Yes,Yes,125,Ionview,125,Ionview (125)
21052,21052,3444736,NA,2014,December,Friday,13,Person in Crisis,D55,No,No,69,Blake-Jones,69,Blake-Jones (69)
21053,21053,3447051,NA,2014,December,Friday,20,Person in Crisis,D14,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
21054,21054,3446747,NA,2014,December,Friday,19,Suicide-related,D55,Yes,Yes,69,Blake-Jones,69,Blake-Jones (69)
21055,21055,3444822,NA,2014,December,Friday,13,Suicide-related,D33,Yes,Yes,150,Fenside-Parkwoods,45,Parkwoods-Donalda (45)
21056,21056,3447109,NA,2014,December,Friday,21,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
21057,21057,3442272,NA,2014,December,Friday,3,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
21058,21058,3444454,NA,2014,December,Friday,12,Person in Crisis,D42,Yes,Yes,143,West Rouge,131,Rouge (131)
21059,21059,3447162,NA,2014,December,Friday,21,Person in Crisis,D51,No,No,169,Bay-Cloverhill,76,Bay Street Corridor (76)
21060,21060,3444965,NA,2014,December,Friday,14,Person in Crisis,D51,Yes,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
21061,21061,3446195,NA,2014,December,Friday,17,Suicide-related,D11,No,No,91,Weston-Pelham Park,91,Weston-Pellam Park (91)
21062,21062,3443626,NA,2014,December,Friday,10,Person in Crisis,D12,Yes,No,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112)
21063,21063,3444640,NA,2014,December,Friday,13,Suicide-related,D53,No,No,95,Annex,95,Annex (95)
21064,21064,3446984,NA,2014,December,Friday,20,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
21065,21065,3446462,NA,2014,December,Friday,18,Suicide-related,D31,Yes,No,27,York University Heights,27,York University Heights (27)
21066,21066,3447881,NA,2014,December,Friday,23,Person in Crisis,D14,Yes,Yes,163,Fort York-Liberty Village,82,Niagara (82)
21067,21067,3442814,NA,2014,December,Friday,7,Person in Crisis,D33,Yes,No,43,Victoria Village,43,Victoria Village (43)
21068,21068,3446562,NA,2014,December,Friday,19,Person in Crisis,D53,No,No,97,Yonge-St.Clair,97,Yonge-St.Clair (97)
21069,21069,3444214,NA,2014,December,Friday,11,Person in Crisis,D14,Yes,No,162,West Queen West,82,Niagara (82)
21070,21070,3445730,NA,2014,December,Friday,16,Person in Crisis,D41,Yes,Yes,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120)
21071,21071,3447581,NA,2014,December,Friday,22,Person in Crisis,D12,No,No,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111)
21072,21072,3444524,NA,2014,December,Friday,12,Person in Crisis,D54,No,No,54,O'Connor-Parkview,54,O'Connor-Parkview (54)
21073,21073,3441915,NA,2014,December,Friday,1,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
21074,21074,3446507,NA,2014,December,Friday,18,Person in Crisis,D12,No,No,30,Brookhaven-Amesbury,30,Brookhaven-Amesbury (30)
21075,21075,3447106,NA,2014,December,Friday,21,Overdose,D11,No,No,83,Dufferin Grove,83,Dufferin Grove (83)
21076,21076,3442722,NA,2014,December,Friday,6,Suicide-related,D41,Yes,No,122,Birchcliffe-Cliffside,122,Birchcliffe-Cliffside (122)
21077,21077,3445493,NA,2014,December,Friday,15,Person in Crisis,D43,No,No,135,Morningside,135,Morningside (135)
21078,21078,3446454,NA,2014,December,Friday,18,Person in Crisis,D14,No,No,85,South Parkdale,85,South Parkdale (85)
21079,21079,3446455,NA,2014,December,Friday,18,Person in Crisis,D51,No,No,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71)
21080,21080,3443765,NA,2014,December,Friday,10,Person in Crisis,D22,No,No,16,Stonegate-Queensway,16,Stonegate-Queensway (16)
21081,21081,3447178,NA,2014,December,Friday,21,Person in Crisis,D52,No,No,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77)
21082,21082,3447771,NA,2014,December,Friday,23,Person in Crisis,D52,No,No,78,Kensington-Chinatown,78,Kensington-Chinatown (78)
21083,21083,3444729,NA,2014,December,Friday,13,Person in Crisis,D11,Yes,No,86,Roncesvalles,86,Roncesvalles (86)
21084,21084,3447218,NA,2014,December,Friday,21,Person in Crisis,D54,No,No,58,Old East York,58,Old East York (58)
21085,21085,3443557,NA,2014,December,Friday,10,Person in Crisis,D11,No,No,87,High Park-Swansea,87,High Park-Swansea (87)
21086,21086,3445646,NA,2014,December,Friday,16,Suicide-related,D41,Yes,No,43,Victoria Village,43,Victoria Village (43)
21087,21087,3446785,NA,2014,December,Friday,19,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
21088,21088,3444709,NA,2014,December,Friday,13,Person in Crisis,D55,Yes,Yes,70,South Riverdale,70,South Riverdale (70)
21089,21089,3442514,NA,2014,December,Friday,5,Person in Crisis,D41,No,No,121,Oakridge,121,Oakridge (121)
21090,21090,3444344,NA,2014,December,Friday,12,Person in Crisis,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
21091,21091,3444803,NA,2014,December,Friday,13,Person in Crisis,D51,Yes,Yes,168,Downtown Yonge East,75,Church-Yonge Corridor (75)
21092,21092,3445528,NA,2014,December,Friday,15,Person in Crisis,D41,Yes,Yes,125,Ionview,125,Ionview (125)
21093,21093,3452981,NA,2014,December,Saturday,20,Person in Crisis,D41,No,No,121,Oakridge,121,Oakridge (121)
21094,21094,3452135,NA,2014,December,Saturday,17,Person in Crisis,D31,No,No,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25)
21095,21095,3450634,NA,2014,December,Saturday,12,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21096,21096,3452898,NA,2014,December,Saturday,20,Suicide-related,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
21097,21097,3452009,NA,2014,December,Saturday,17,Person in Crisis,D12,Yes,Yes,115,Mount Dennis,115,Mount Dennis (115)
21098,21098,3452173,NA,2014,December,Saturday,17,Person in Crisis,D55,No,No,70,South Riverdale,70,South Riverdale (70)
21099,21099,3452017,NA,2014,December,Saturday,17,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
21100,21100,3451968,NA,2014,December,Saturday,16,Overdose,D32,Yes,Yes,50,Newtonbrook East,50,Newtonbrook East (50)
21101,21101,3450282,NA,2014,December,Saturday,11,Person in Crisis,D13,No,No,95,Annex,95,Annex (95)
21102,21102,3452573,NA,2014,December,Saturday,19,Person in Crisis,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
21103,21103,3452785,NA,2014,December,Saturday,19,Overdose,D33,No,No,47,Don Valley Village,47,Don Valley Village (47)
21104,21104,3453659,NA,2014,December,Saturday,22,Suicide-related,D14,Yes,Yes,85,South Parkdale,85,South Parkdale (85)
21105,21105,3453662,NA,2014,December,Saturday,22,Suicide-related,D55,Yes,No,65,Greenwood-Coxwell,65,Greenwood-Coxwell (65)
21106,21106,3449855,NA,2014,December,Saturday,9,Person in Crisis,D43,Yes,Yes,135,Morningside,135,Morningside (135)
21107,21107,3453095,NA,2014,December,Saturday,21,Person in Crisis,D43,No,No,136,West Hill,136,West Hill (136)
21108,21108,3450691,NA,2014,December,Saturday,12,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
21109,21109,3452023,NA,2014,December,Saturday,17,Person in Crisis,D12,No,No,115,Mount Dennis,115,Mount Dennis (115)
21110,21110,3450090,NA,2014,December,Saturday,10,Suicide-related,D23,Yes,No,1,West Humber-Clairville,1,West Humber-Clairville (1)
21111,21111,3451903,NA,2014,December,Saturday,16,Person in Crisis,D33,No,No,52,Bayview Village,52,Bayview Village (52)
21112,21112,3451313,NA,2014,December,Saturday,14,Person in Crisis,D54,No,No,44,Flemingdon Park,44,Flemingdon Park (44)
21113,21113,3451936,NA,2014,December,Saturday,16,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
21114,21114,3451895,NA,2014,December,Saturday,16,Person in Crisis,D12,Yes,Yes,90,Junction Area,90,Junction Area (90)
21115,21115,3451335,NA,2014,December,Saturday,15,Person in Crisis,D52,No,No,170,Yonge-Bay Corridor,76,Bay Street Corridor (76)
21116,21116,3448253,NA,2014,December,Saturday,1,Suicide-related,D11,No,No,87,High Park-Swansea,87,High Park-Swansea (87)
21117,21117,3451518,NA,2014,December,Saturday,15,Person in Crisis,D11,No,No,85,South Parkdale,85,South Parkdale (85)
21118,21118,3453045,NA,2014,December,Saturday,20,Person in Crisis,D43,Yes,Yes,135,Morningside,135,Morningside (135)
21119,21119,3450841,NA,2014,December,Saturday,13,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21120,21120,3453490,NA,2014,December,Saturday,22,Suicide-related,D12,No,No,113,Weston,113,Weston (113)
21121,21121,3448719,NA,2014,December,Saturday,3,Overdose,D32,Yes,Yes,34,Bathurst Manor,34,Bathurst Manor (34)
21122,21122,3450460,NA,2014,December,Saturday,12,Person in Crisis,D22,No,No,NSA,NSA,NSA,NSA
21123,21123,3449389,NA,2014,December,Saturday,7,Overdose,D32,Yes,No,34,Bathurst Manor,34,Bathurst Manor (34)
21124,21124,3452392,NA,2014,December,Saturday,18,Suicide-related,D12,Yes,Yes,113,Weston,113,Weston (113)
21125,21125,3449988,NA,2014,December,Saturday,10,Person in Crisis,D32,Yes,No,34,Bathurst Manor,34,Bathurst Manor (34)
21126,21126,3450521,NA,2014,December,Saturday,12,Person in Crisis,D53,No,No,96,Casa Loma,96,Casa Loma (96)
21127,21127,3451603,NA,2014,December,Saturday,15,Suicide-related,D22,No,No,159,Etobicoke City Centre,14,Islington-City Centre West (14)
21128,21128,3450751,NA,2014,December,Saturday,13,Person in Crisis,D51,No,No,73,Moss Park,73,Moss Park (73)
21129,21129,3452109,NA,2014,December,Saturday,17,Suicide-related,D22,Yes,Yes,160,Mimico-Queensway,17,Mimico (includes Humber Bay Shores) (17)
21130,21130,3449861,NA,2014,December,Saturday,9,Person in Crisis,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21131,21131,3450489,NA,2014,December,Saturday,12,Suicide-related,D23,No,No,8,Humber Heights-Westmount,8,Humber Heights-Westmount (8)
21132,21132,3449335,NA,2014,December,Saturday,7,Person in Crisis,D41,Yes,No,124,Kennedy Park,124,Kennedy Park (124)
21133,21133,3453185,NA,2014,December,Saturday,21,Person in Crisis,D14,No,No,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77)
21134,21134,3452664,NA,2014,December,Saturday,19,Person in Crisis,D43,Yes,No,136,West Hill,136,West Hill (136)
21135,21135,3450185,NA,2014,December,Saturday,11,Overdose,D33,Yes,No,42,Banbury-Don Mills,42,Banbury-Don Mills (42)
21136,21136,3451030,NA,2014,December,Saturday,14,Suicide-related,D42,No,No,145,Malvern West,132,Malvern (132)
21137,21137,3452577,NA,2014,December,Saturday,19,Suicide-related,D32,No,No,36,Newtonbrook West,36,Newtonbrook West (36)
21138,21138,3452843,NA,2014,December,Saturday,20,Suicide-related,D55,Yes,No,69,Blake-Jones,69,Blake-Jones (69)
21139,21139,3449111,NA,2014,December,Saturday,6,Person in Crisis,D52,No,No,164,Wellington Place,77,Waterfront Communities-The Island (77)
21140,21140,3450889,NA,2014,December,Saturday,13,Person in Crisis,D55,No,No,62,East End-Danforth,62,East End-Danforth (62)
21141,21141,3459307,NA,2014,December,Sunday,22,Person in Crisis,D42,No,No,147,L'Amoreaux West,117,L'Amoreaux (117)
21142,21142,3459313,NA,2014,December,Sunday,22,Person in Crisis,D41,Yes,Yes,119,Wexford/Maryvale,119,Wexford/Maryvale (119)
21143,21143,3454848,NA,2014,December,Sunday,3,Suicide-related,D11,Yes,Yes,87,High Park-Swansea,87,High Park-Swansea (87)
21144,21144,3456587,NA,2014,December,Sunday,13,Person in Crisis,D42,No,No,144,Morningside Heights,131,Rouge (131)
21145,21145,3456761,NA,2014,December,Sunday,13,Person in Crisis,D22,No,No,159,Etobicoke City Centre,14,Islington-City Centre West (14)
21146,21146,3454094,NA,2014,December,Sunday,0,Overdose,D41,Yes,No,124,Kennedy Park,124,Kennedy Park (124)
21147,21147,3454608,NA,2014,December,Sunday,2,Person in Crisis,D54,Yes,No,43,Victoria Village,43,Victoria Village (43)
21148,21148,3457743,NA,2014,December,Sunday,16,Suicide-related,D51,No,No,73,Moss Park,73,Moss Park (73)
21149,21149,3456427,NA,2014,December,Sunday,12,Suicide-related,D52,Yes,No,165,Harbourfront-CityPlace,77,Waterfront Communities-The Island (77)
21150,21150,3456721,NA,2014,December,Sunday,13,Suicide-related,D42,No,No,130,Milliken,130,Milliken (130)
21151,21151,3455923,NA,2014,December,Sunday,10,Person in Crisis,D14,No,No,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81)
21152,21152,3458364,NA,2014,December,Sunday,18,Suicide-related,D41,No,No,124,Kennedy Park,124,Kennedy Park (124)
